file,city_folder,treated_city,treated_fips,t0,gan_ratio,n_real_donors,top_k_donors,n_gen,pre_rmspe,post_att_mean,out_dir
湘潭_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湘潭,湘潭,65,202044,3,20,20,60,2.346174262364566,-16.4561733215636,/root/data/no-heating-open copy/湘潭
湘潭_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湘潭,湘潭,65,202044,4,20,20,80,2.2150029229978903,-20.371619172577322,/root/data/no-heating-open copy/湘潭
湘潭_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,湘潭,湘潭,65,202044,5,20,20,100,2.2410747830071776,-13.29890763309784,/root/data/no-heating-open copy/湘潭
滁州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,滁州,滁,66,202044,1,20,20,20,2.0722883183043903,-4.941999051052803,/root/data/no-heating-open copy/滁州
滁州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,滁州,滁,66,202044,2,20,20,40,1.8179350417332922,-5.386770674242273,/root/data/no-heating-open copy/滁州
滁州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,滁州,滁,66,202044,3,20,20,60,1.9000630992322398,2.0098087812431134,/root/data/no-heating-open copy/滁州
滁州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,滁州,滁,66,202044,4,20,20,80,2.423928533486489,-0.49332522886927793,/root/data/no-heating-open copy/滁州
滁州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,滁州,滁,66,202044,5,20,20,100,2.2274076894983392,4.358354193289833,/root/data/no-heating-open copy/滁州
漯河_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,漯河,漯河,66,202044,1,20,20,20,2.175813742914165,-30.377343187068114,/root/data/no-heating-open copy/漯河
漯河_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,漯河,漯河,66,202044,2,20,20,40,2.0085636043527115,-27.594618654662227,/root/data/no-heating-open copy/漯河
漯河_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,漯河,漯河,66,202044,3,20,20,60,2.3707965556353248,-22.350049399474784,/root/data/no-heating-open copy/漯河
漯河_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,漯河,漯河,66,202044,4,20,20,80,2.1868050610821355,-23.115147937493745,/root/data/no-heating-open copy/漯河
漯河_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,漯河,漯河,66,202044,5,20,20,100,2.9622255920400193,-17.32212888750325,/root/data/no-heating-open copy/漯河
玉溪_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,玉溪,玉溪,71,202044,1,20,20,20,1.7135087101635267,-20.243041854377246,/root/data/no-heating-open copy/玉溪
玉溪_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,玉溪,玉溪,71,202044,2,20,20,40,1.844019172922241,-17.779352843622092,/root/data/no-heating-open copy/玉溪
玉溪_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,玉溪,玉溪,71,202044,3,20,20,60,1.953449491723325,-14.363012648649878,/root/data/no-heating-open copy/玉溪
玉溪_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,玉溪,玉溪,71,202044,4,20,20,80,1.806941525529817,-16.95834751189062,/root/data/no-heating-open copy/玉溪
玉溪_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,玉溪,玉溪,71,202044,5,20,20,100,1.9019939298929835,-13.757900480008662,/root/data/no-heating-open copy/玉溪
盐城_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,盐城,盐城,72,202044,1,20,20,20,1.811382068495968,-6.577876155912334,/root/data/no-heating-open copy/盐城
盐城_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,盐城,盐城,72,202044,2,20,20,40,1.3264644401615706,-7.181737770578488,/root/data/no-heating-open copy/盐城
盐城_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,盐城,盐城,72,202044,3,20,20,60,1.251923212376481,-4.053362556820408,/root/data/no-heating-open copy/盐城
盐城_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,盐城,盐城,72,202044,4,20,20,80,1.5116676678168406,-5.225943596519186,/root/data/no-heating-open copy/盐城
盐城_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,盐城,盐城,72,202044,5,20,20,100,1.2082705878435014,-1.6082166122419501,/root/data/no-heating-open copy/盐城
福州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,福州,福,73,202044,1,20,20,20,0.9099819956581123,-27.07262998829787,/root/data/no-heating-open copy/福州
福州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,福州,福,73,202044,2,20,20,40,0.7742971488598042,-25.256141418481214,/root/data/no-heating-open copy/福州
福州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,福州,福,73,202044,3,20,20,60,0.7996325713154948,-24.054658257432656,/root/data/no-heating-open copy/福州
福州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,福州,福,73,202044,4,20,20,80,1.1691754159578518,-25.538223933961458,/root/data/no-heating-open copy/福州
福州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,福州,福,73,202044,5,20,20,100,0.936496830461293,-24.47870976165219,/root/data/no-heating-open copy/福州
绍兴_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,绍兴,绍兴,73,202044,1,20,20,20,1.718720061625882,-98.12789356678512,/root/data/no-heating-open copy/绍兴
绍兴_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,绍兴,绍兴,73,202044,2,20,20,40,1.9098025865960562,-99.08195325201115,/root/data/no-heating-open copy/绍兴
绍兴_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,绍兴,绍兴,73,202044,3,20,20,60,2.081119860124454,-94.8568983001155,/root/data/no-heating-open copy/绍兴
绍兴_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,绍兴,绍兴,73,202044,4,20,20,80,2.19076240742559,-102.07417916905086,/root/data/no-heating-open copy/绍兴
绍兴_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,绍兴,绍兴,73,202044,5,20,20,100,2.083344883087008,-87.81421276606868,/root/data/no-heating-open copy/绍兴
苏州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,苏州,苏,77,202044,1,20,20,20,1.0470883272697247,-53.48259350517294,/root/data/no-heating-open copy/苏州
苏州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,苏州,苏,77,202044,2,20,20,40,1.058053043794389,-47.48667020124812,/root/data/no-heating-open copy/苏州
苏州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,苏州,苏,77,202044,3,20,20,60,1.2132807497334093,-52.25358644251415,/root/data/no-heating-open copy/苏州
苏州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,苏州,苏,77,202044,4,20,20,80,1.0595875832613402,-51.07363105286679,/root/data/no-heating-open copy/苏州
苏州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,苏州,苏,77,202044,5,20,20,100,1.3458856610999572,-50.52737668385688,/root/data/no-heating-open copy/苏州
蚌埠_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,蚌埠,蚌埠,82,202044,1,20,20,20,2.2452013176941925,-20.79089089955022,/root/data/no-heating-open copy/蚌埠
蚌埠_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,蚌埠,蚌埠,82,202044,2,20,20,40,1.9527688224442075,-17.577503418670965,/root/data/no-heating-open copy/蚌埠
蚌埠_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,蚌埠,蚌埠,82,202044,3,20,20,60,1.7617603490455056,-13.620144779873778,/root/data/no-heating-open copy/蚌埠
蚌埠_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,蚌埠,蚌埠,82,202044,4,20,20,80,1.8369671894411115,-18.768229268463987,/root/data/no-heating-open copy/蚌埠
蚌埠_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,蚌埠,蚌埠,82,202044,5,20,20,100,2.2956350968091894,-18.0650409377377,/root/data/no-heating-open copy/蚌埠
衢州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,衢州,衢,83,202044,1,20,20,20,1.4800504821048737,-122.23968863838432,/root/data/no-heating-open copy/衢州
衢州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,衢州,衢,83,202044,2,20,20,40,1.4093712945682253,-124.9436133575956,/root/data/no-heating-open copy/衢州
衢州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,衢州,衢,83,202044,3,20,20,60,1.724555329566218,-111.84014808322368,/root/data/no-heating-open copy/衢州
衢州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,衢州,衢,83,202044,4,20,20,80,1.1448240318623795,-115.92836435846414,/root/data/no-heating-open copy/衢州
衢州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,衢州,衢,83,202044,5,20,20,100,1.2773808708235872,-106.30993262574628,/root/data/no-heating-open copy/衢州
襄阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,襄阳,襄阳,83,202044,1,20,20,20,2.6786037772307982,-58.526057706304144,/root/data/no-heating-open copy/襄阳
襄阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,襄阳,襄阳,83,202044,2,20,20,40,2.931369081119848,-52.641467084761,/root/data/no-heating-open copy/襄阳
襄阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,襄阳,襄阳,83,202044,3,20,20,60,3.3471628337302763,-49.373564069084146,/root/data/no-heating-open copy/襄阳
襄阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,襄阳,襄阳,83,202044,4,20,20,80,3.4050228791639165,-55.46559279665778,/root/data/no-heating-open copy/襄阳
襄阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,襄阳,襄阳,83,202044,5,20,20,100,3.4048526917604254,-46.9129041305082,/root/data/no-heating-open copy/襄阳
许昌_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,许昌,许昌,83,202044,1,20,20,20,2.359917295081776,-31.21596425439983,/root/data/no-heating-open copy/许昌
许昌_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,许昌,许昌,83,202044,2,20,20,40,2.3470217407054483,-25.823348421286145,/root/data/no-heating-open copy/许昌
许昌_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,许昌,许昌,83,202044,3,20,20,60,2.4986497565639874,-19.579141714251655,/root/data/no-heating-open copy/许昌
许昌_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,许昌,许昌,83,202044,4,20,20,80,2.737724729567473,-23.93304024370949,/root/data/no-heating-open copy/许昌
许昌_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,许昌,许昌,83,202044,5,20,20,100,2.5245219692051144,-12.388038682046695,/root/data/no-heating-open copy/许昌
赣州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,赣州,赣,87,202044,1,20,20,20,1.4739587307813116,-17.029437579529166,/root/data/no-heating-open copy/赣州
赣州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,赣州,赣,87,202044,2,20,20,40,1.0171965465307298,-14.428086710831451,/root/data/no-heating-open copy/赣州
赣州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,赣州,赣,87,202044,3,20,20,60,1.2873811717706631,-13.829310695271266,/root/data/no-heating-open copy/赣州
赣州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,赣州,赣,87,202044,4,20,20,80,1.2262227382414832,-14.257837666463754,/root/data/no-heating-open copy/赣州
赣州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,赣州,赣,87,202044,5,20,20,100,0.9911009624800716,-11.84763720986137,/root/data/no-heating-open copy/赣州
连云港_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,连云港,连云港,88,202044,1,20,20,20,2.158000497521018,-82.56899859050887,/root/data/no-heating-open copy/连云港
连云港_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,连云港,连云港,88,202044,2,20,20,40,1.8081666281330164,-82.09789600256423,/root/data/no-heating-open copy/连云港
连云港_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,连云港,连云港,88,202044,3,20,20,60,1.9184135774034494,-66.11300784138604,/root/data/no-heating-open copy/连云港
连云港_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,连云港,连云港,88,202044,4,20,20,80,2.1354360651112567,-63.044389742139636,/root/data/no-heating-open copy/连云港
连云港_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,连云港,连云港,88,202044,5,20,20,100,1.8335726960926724,-53.1169776921794,/root/data/no-heating-open copy/连云港
遂宁_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,遂宁,遂宁,88,202044,1,20,20,20,1.2245079816889362,-15.554148652081588,/root/data/no-heating-open copy/遂宁
遂宁_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,遂宁,遂宁,88,202044,2,20,20,40,1.211328699788297,-15.329625614145808,/root/data/no-heating-open copy/遂宁
遂宁_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,遂宁,遂宁,88,202044,3,20,20,60,1.1838677395768327,-12.101632467637668,/root/data/no-heating-open copy/遂宁
遂宁_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,遂宁,遂宁,88,202044,4,20,20,80,1.364022606495972,-11.857127302740121,/root/data/no-heating-open copy/遂宁
遂宁_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,遂宁,遂宁,88,202044,5,20,20,100,1.291574402200624,-7.863082315238824,/root/data/no-heating-open copy/遂宁
郑州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,郑州,郑,90,202044,1,20,20,20,2.348079842123639,-28.992687402507805,/root/data/no-heating-open copy/郑州
郑州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,郑州,郑,90,202044,2,20,20,40,2.4462242086642747,-32.99360758850839,/root/data/no-heating-open copy/郑州
郑州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,郑州,郑,90,202044,3,20,20,60,2.988005677274498,-35.18872999505439,/root/data/no-heating-open copy/郑州
郑州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,郑州,郑,90,202044,4,20,20,80,2.9858597835090874,-30.179509804246603,/root/data/no-heating-open copy/郑州
郑州_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,郑州,郑,90,202044,5,20,20,100,2.750571889614982,-33.81321163508524,/root/data/no-heating-open copy/郑州
重庆_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,重庆,重庆,92,202044,1,20,20,20,1.3335902154215975,-14.141201414746465,/root/data/no-heating-open copy/重庆
重庆_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,重庆,重庆,92,202044,2,20,20,40,1.4434067108497728,-14.894112737686177,/root/data/no-heating-open copy/重庆
重庆_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,重庆,重庆,92,202044,3,20,20,60,1.541640171114878,-11.493278780722983,/root/data/no-heating-open copy/重庆
重庆_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,重庆,重庆,92,202044,4,20,20,80,1.7222996710056904,-14.389755239382199,/root/data/no-heating-open copy/重庆
重庆_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,重庆,重庆,92,202044,5,20,20,100,1.4233530937584546,-10.203559815209468,/root/data/no-heating-open copy/重庆
金华_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,金华,金华,92,202044,1,20,20,20,1.658594539176771,-53.185864362920654,/root/data/no-heating-open copy/金华
金华_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,金华,金华,92,202044,2,20,20,40,3.0152723574088243,-47.887886982927654,/root/data/no-heating-open copy/金华
金华_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,金华,金华,92,202044,3,20,20,60,1.6674806226525933,-52.91955281868799,/root/data/no-heating-open copy/金华
金华_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,金华,金华,92,202044,4,20,20,80,1.9977223602985656,-49.06076810089186,/root/data/no-heating-open copy/金华
金华_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,金华,金华,92,202044,5,20,20,100,1.7344287543094496,-43.41252174085574,/root/data/no-heating-open copy/金华
铜陵_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,铜陵,铜陵,94,202044,1,20,20,20,1.1946056515945416,-12.90847189538163,/root/data/no-heating-open copy/铜陵
铜陵_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,铜陵,铜陵,94,202044,2,20,20,40,1.4827276024544433,-16.13469942782749,/root/data/no-heating-open copy/铜陵
铜陵_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,铜陵,铜陵,94,202044,3,20,20,60,1.2098666316719169,-14.611669526542402,/root/data/no-heating-open copy/铜陵
铜陵_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,铜陵,铜陵,94,202044,4,20,20,80,1.28259909835611,-15.10514144861509,/root/data/no-heating-open copy/铜陵
铜陵_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,铜陵,铜陵,94,202044,5,20,20,100,1.462853796848531,-9.179456933261237,/root/data/no-heating-open copy/铜陵
长沙_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,长沙,长沙,95,202044,1,20,20,20,1.6884058266808497,-33.36234222583385,/root/data/no-heating-open copy/长沙
长沙_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,长沙,长沙,95,202044,2,20,20,40,1.7789540524971617,-37.41494187112777,/root/data/no-heating-open copy/长沙
长沙_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,长沙,长沙,95,202044,3,20,20,60,1.90840408030315,-36.02332970849554,/root/data/no-heating-open copy/长沙
长沙_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,长沙,长沙,95,202044,4,20,20,80,1.8920007911029397,-35.03295047627459,/root/data/no-heating-open copy/长沙
长沙_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,长沙,长沙,95,202044,5,20,20,100,1.9246531093095214,-29.93990589144329,/root/data/no-heating-open copy/长沙
阜阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阜阳,阜阳,95,202044,1,20,20,20,2.2752874992187997,-14.498987264082404,/root/data/no-heating-open copy/阜阳
阜阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阜阳,阜阳,95,202044,2,20,20,40,1.7361156600957606,-12.55429829829342,/root/data/no-heating-open copy/阜阳
阜阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阜阳,阜阳,95,202044,3,20,20,60,2.3369941673912256,-4.623201436445683,/root/data/no-heating-open copy/阜阳
阜阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阜阳,阜阳,95,202044,4,20,20,80,2.1482920065299536,-8.378435994416117,/root/data/no-heating-open copy/阜阳
阜阳_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阜阳,阜阳,95,202044,5,20,20,100,2.025486367902115,-3.19724546993508,/root/data/no-heating-open copy/阜阳
驻马店_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,驻马店,驻马店,101,202044,1,20,20,20,1.8416622658476174,-24.590823737426874,/root/data/no-heating-open copy/驻马店
驻马店_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,驻马店,驻马店,101,202044,2,20,20,40,1.8610857394413391,-19.570064188665725,/root/data/no-heating-open copy/驻马店
驻马店_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,驻马店,驻马店,101,202044,3,20,20,60,2.0074871474172076,-15.36035579762806,/root/data/no-heating-open copy/驻马店
驻马店_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,驻马店,驻马店,101,202044,4,20,20,80,1.6088903862966142,-19.053267435195902,/root/data/no-heating-open copy/驻马店
驻马店_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,驻马店,驻马店,101,202044,5,20,20,100,1.9413234644787907,-13.899246433700808,/root/data/no-heating-open copy/驻马店
