city,treated,pop,pm25,time,year,week
日喀则,0,81.0,12.359486989592911,2019-05-19,2019,20
日喀则,0,81.0,11.784364623182473,2019-05-26,2019,21
日喀则,0,81.0,9.214505090510077,2019-06-02,2019,22
日喀则,0,81.0,8.742730388553776,2019-06-09,2019,23
日喀则,0,81.0,7.783761608512855,2019-06-16,2019,24
日喀则,0,81.0,7.274938152557685,2019-06-23,2019,25
日喀则,0,81.0,7.142136708385294,2019-06-30,2019,26
日喀则,0,81.0,7.687506675799209,2019-07-07,2019,27
日喀则,0,81.0,6.930675017139556,2019-07-14,2019,28
日喀则,0,81.0,6.602571027604714,2019-07-21,2019,29
日喀则,0,81.0,6.921546749064722,2019-07-28,2019,30
日喀则,0,81.0,6.715005488521402,2019-08-04,2019,31
日喀则,0,81.0,7.093776198269445,2019-08-11,2019,32
日喀则,0,81.0,7.257781301679175,2019-08-18,2019,33
日喀则,0,81.0,7.321711774490692,2019-08-25,2019,34
日喀则,0,81.0,7.721532262405352,2019-09-01,2019,35
日喀则,0,81.0,8.03477710155487,2019-09-08,2019,36
日喀则,0,81.0,8.425948503938722,2019-09-15,2019,37
日喀则,0,81.0,8.994549258215816,2019-09-22,2019,38
日喀则,0,81.0,9.207895387128488,2019-09-29,2019,39
日喀则,0,81.0,9.790131145463574,2019-10-06,2019,40
日喀则,0,81.0,10.692897974478893,2019-10-13,2019,41
日喀则,0,81.0,12.3892277572826,2019-10-20,2019,42
日喀则,0,81.0,11.421927927884996,2019-10-27,2019,43
日喀则,0,81.0,12.830576266435465,2019-11-03,2019,44
日喀则,0,81.0,14.931028947958744,2019-11-10,2019,45
日喀则,0,81.0,15.212509467023317,2019-11-17,2019,46
日喀则,0,81.0,14.922356317972664,2019-11-24,2019,47
日喀则,0,81.0,14.888031240362544,2019-12-01,2019,48
日喀则,0,81.0,16.530543083484783,2019-12-08,2019,49
日喀则,0,81.0,16.799812745962495,2019-12-15,2019,50
日喀则,0,81.0,18.55864381007909,2019-12-22,2019,51
日喀则,0,81.0,17.481602766161725,2019-12-29,2019,52
日喀则,0,81.5,20.31105178053932,2020-01-05,2020,1
日喀则,0,81.5,18.625149698240808,2020-01-12,2020,2
日喀则,0,81.5,16.623583701043813,2020-01-19,2020,3
日喀则,0,81.5,14.55596069962433,2020-01-26,2020,4
日喀则,0,81.5,14.734854591468316,2020-02-02,2020,5
日喀则,0,81.5,11.863599035923588,2020-02-09,2020,6
日喀则,0,81.5,12.103269857024028,2020-02-16,2020,7
日喀则,0,81.5,8.749271574605826,2020-02-23,2020,8
日喀则,0,81.5,8.72812052684355,2020-03-01,2020,9
日喀则,0,81.5,8.412174311254095,2020-03-08,2020,10
日喀则,0,81.5,8.281599964098916,2020-03-15,2020,11
日喀则,0,81.5,8.57552255546921,2020-03-22,2020,12
日喀则,0,81.5,9.356833883312271,2020-03-29,2020,13
日喀则,0,81.5,9.613616295767118,2020-04-05,2020,14
日喀则,0,81.5,9.980589157942529,2020-04-12,2020,15
日喀则,0,81.5,10.149451040920384,2020-04-19,2020,16
日喀则,0,81.5,8.635299875091784,2020-04-26,2020,17
日喀则,0,81.5,8.588895988772897,2020-05-03,2020,18
日喀则,0,81.5,7.264459571896724,2020-05-10,2020,19
日喀则,0,81.5,7.198191837069448,2020-05-17,2020,20
日喀则,0,81.5,6.959328914573753,2020-05-24,2020,21
日喀则,0,81.5,6.456826592220347,2020-05-31,2020,22
日喀则,0,81.5,6.042620231896456,2020-06-07,2020,23
日喀则,0,81.5,5.876039694325213,2020-06-14,2020,24
日喀则,0,81.5,5.403395558923673,2020-06-21,2020,25
日喀则,0,81.5,5.130082958194484,2020-06-28,2020,26
日喀则,0,81.5,5.421222723105047,2020-07-05,2020,27
日喀则,0,81.5,5.32914917624928,2020-07-12,2020,28
日喀则,0,81.5,4.670289463719828,2020-07-19,2020,29
日喀则,0,81.5,5.01829527442716,2020-07-26,2020,30
日喀则,0,81.5,4.719351789499584,2020-08-02,2020,31
日喀则,0,81.5,4.807337185575068,2020-08-09,2020,32
日喀则,0,81.5,5.349794406291417,2020-08-16,2020,33
日喀则,0,81.5,4.784982406660334,2020-08-23,2020,34
日喀则,0,81.5,4.715022370476472,2020-08-30,2020,35
日喀则,0,81.5,4.959204065398967,2020-09-06,2020,36
日喀则,0,81.5,5.171607765787442,2020-09-13,2020,37
日喀则,0,81.5,5.4470621326406015,2020-09-20,2020,38
日喀则,0,81.5,5.901806591005592,2020-09-27,2020,39
日喀则,0,81.5,6.53065767016201,2020-10-04,2020,40
日喀则,0,81.5,8.220940479916411,2020-10-11,2020,41
日喀则,0,81.5,9.90698843501993,2020-10-18,2020,42
日喀则,0,81.5,10.076559271451906,2020-10-25,2020,43
日喀则,0,81.5,11.295510812423675,2020-11-01,2020,44
日喀则,0,81.5,13.90629912739862,2020-11-08,2020,45
日喀则,0,81.5,17.455770186997665,2020-11-15,2020,46
日喀则,0,81.5,17.072572785407683,2020-11-22,2020,47
日喀则,0,81.5,19.586998534952805,2020-11-29,2020,48
日喀则,0,81.5,16.810371829215903,2020-12-06,2020,49
日喀则,0,81.5,16.257877535110513,2020-12-13,2020,50
日喀则,0,81.5,16.471611311155566,2020-12-20,2020,51
日喀则,0,81.5,14.241122100597003,2020-12-27,2020,52
日喀则,0,82.0,14.24670759596798,2021-01-03,2020,53
日喀则,0,82.0,13.11188470556382,2021-01-10,2021,1
日喀则,0,82.0,11.820828616419895,2021-01-17,2021,2
日喀则,0,82.0,10.307323300516533,2021-01-24,2021,3
日喀则,0,82.0,11.93450362362929,2021-01-31,2021,4
日喀则,0,82.0,12.907841657754211,2021-02-07,2021,5
日喀则,0,82.0,10.993330580380684,2021-02-14,2021,6
日喀则,0,82.0,9.45294796904392,2021-02-21,2021,7
日喀则,0,82.0,10.013469616864612,2021-02-28,2021,8
日喀则,0,82.0,9.603985585372364,2021-03-07,2021,9
日喀则,0,82.0,9.534267186001651,2021-03-14,2021,10
日喀则,0,82.0,10.129459723028791,2021-03-21,2021,11
日喀则,0,82.0,12.06381768003248,2021-03-28,2021,12
日喀则,0,82.0,14.8520714608885,2021-04-04,2021,13
日喀则,0,82.0,13.940808637185013,2021-04-11,2021,14
日喀则,0,82.0,12.489777446134362,2021-04-18,2021,15
日喀则,0,82.0,7.879844701628026,2021-04-25,2021,16
日喀则,0,82.0,8.017128782368133,2021-05-02,2021,17
日喀则,0,82.0,6.554145015171188,2021-05-09,2021,18
日喀则,0,82.0,6.368545943337286,2021-05-16,2021,19
日喀则,0,82.0,6.182540321427693,2021-05-23,2021,20
日喀则,0,82.0,5.903913285805517,2021-05-30,2021,21
日喀则,0,82.0,5.924188236049847,2021-06-06,2021,22
日喀则,0,82.0,6.671058436061551,2021-06-13,2021,23
日喀则,0,82.0,6.121741687969206,2021-06-20,2021,24
日喀则,0,82.0,5.6630111895487705,2021-06-27,2021,25
日喀则,0,82.0,6.017640061219377,2021-07-04,2021,26
日喀则,0,82.0,5.739097932608654,2021-07-11,2021,27
日喀则,0,82.0,4.348801639599969,2021-07-18,2021,28
日喀则,0,82.0,4.357956227367894,2021-07-25,2021,29
日喀则,0,82.0,3.880801476349277,2021-08-01,2021,30
日喀则,0,82.0,3.7548288629816335,2021-08-08,2021,31
日喀则,0,82.0,3.7635642822939297,2021-08-15,2021,32
日喀则,0,82.0,3.8374411787900233,2021-08-22,2021,33
日喀则,0,82.0,4.0917853589952,2021-08-29,2021,34
日喀则,0,82.0,4.254021170476189,2021-09-05,2021,35
日喀则,0,82.0,4.349374045652386,2021-09-12,2021,36
日喀则,0,82.0,4.846630639987954,2021-09-19,2021,37
日喀则,0,82.0,4.957980520350871,2021-09-26,2021,38
日喀则,0,82.0,5.439777238011153,2021-10-03,2021,39
日喀则,0,82.0,5.8923478872377375,2021-10-10,2021,40
日喀则,0,82.0,6.806211188350933,2021-10-17,2021,41
日喀则,0,82.0,6.666652717971824,2021-10-24,2021,42
日喀则,0,82.0,7.767423431648848,2021-10-31,2021,43
日喀则,0,82.0,9.5075313046875,2021-11-07,2021,44
日喀则,0,82.0,13.32890896401947,2021-11-14,2021,45
日喀则,0,82.0,13.209591831499903,2021-11-21,2021,46
日喀则,0,82.0,14.22986783773584,2021-11-28,2021,47
日喀则,0,82.0,15.66308932062965,2021-12-05,2021,48
日喀则,0,82.0,15.098982525590769,2021-12-12,2021,49
日喀则,0,82.0,15.290384341514097,2021-12-19,2021,50
日喀则,0,82.0,15.425923855334398,2021-12-26,2021,51
日喀则,0,82.0,15.52748575142772,2022-01-02,2021,52
日喀则,0,82.0,15.544861119502729,2022-01-09,2022,1
日喀则,0,82.0,11.454313997099076,2022-01-16,2022,2
日喀则,0,82.0,10.414182143896596,2022-01-23,2022,3
日喀则,0,82.0,12.957059169215386,2022-01-30,2022,4
日喀则,0,82.0,12.018340010375873,2022-02-06,2022,5
日喀则,0,82.0,10.792962460362768,2022-02-13,2022,6
日喀则,0,82.0,9.61477797446836,2022-02-20,2022,7
日喀则,0,82.0,9.705525485716311,2022-02-27,2022,8
日喀则,0,82.0,9.460456649878118,2022-03-06,2022,9
日喀则,0,82.0,10.556583152961515,2022-03-13,2022,10
日喀则,0,82.0,12.744639108338044,2022-03-20,2022,11
日喀则,0,82.0,14.657999037807896,2022-03-27,2022,12
日喀则,0,82.0,15.38600846768561,2022-04-03,2022,13
日喀则,0,82.0,11.870665768750555,2022-04-10,2022,14
日喀则,0,82.0,12.281598083374046,2022-04-17,2022,15
日喀则,0,82.0,9.986273129823308,2022-04-24,2022,16
日喀则,0,82.0,12.540825537769567,2022-05-01,2022,17
日喀则,0,82.0,7.4462538246039855,2022-05-08,2022,18
日喀则,0,82.0,6.198942589775338,2022-05-15,2022,19
日喀则,0,82.0,6.704761913367325,2022-05-22,2022,20
日喀则,0,82.0,6.453753834210336,2022-05-29,2022,21
日喀则,0,82.0,5.749840753000633,2022-06-05,2022,22
日喀则,0,82.0,6.053728867786062,2022-06-12,2022,23
日喀则,0,82.0,5.799808198256712,2022-06-19,2022,24
日喀则,0,82.0,5.5860281438709976,2022-06-26,2022,25
日喀则,0,82.0,5.888791962972523,2022-07-03,2022,26
日喀则,0,82.0,6.044340683391761,2022-07-10,2022,27
日喀则,0,82.0,4.460336793537007,2022-07-17,2022,28
日喀则,0,82.0,4.658142130208603,2022-07-24,2022,29
日喀则,0,82.0,4.169772462639262,2022-07-31,2022,30
日喀则,0,82.0,3.709986289155658,2022-08-07,2022,31
日喀则,0,82.0,2.855030422762382,2022-08-14,2022,32
日喀则,0,82.0,2.403127832554696,2022-08-21,2022,33
日喀则,0,82.0,2.3524901548888533,2022-08-28,2022,34
日喀则,0,82.0,2.6947598111541384,2022-09-04,2022,35
日喀则,0,82.0,2.8427596970846234,2022-09-11,2022,36
日喀则,0,82.0,3.101066883090823,2022-09-18,2022,37
日喀则,0,82.0,3.3797867656250173,2022-09-25,2022,38
日喀则,0,82.0,3.442820143914154,2022-10-02,2022,39
日喀则,0,82.0,3.930340345773161,2022-10-09,2022,40
日喀则,0,82.0,4.673057207832962,2022-10-16,2022,41
日喀则,0,82.0,4.649750473765838,2022-10-23,2022,42
日喀则,0,82.0,6.055768808358109,2022-10-30,2022,43
日喀则,0,82.0,7.378404733910779,2022-11-06,2022,44
日喀则,0,82.0,10.970099658861548,2022-11-13,2022,45
日喀则,0,82.0,12.305230259304928,2022-11-20,2022,46
日喀则,0,82.0,13.05227344165743,2022-11-27,2022,47
日喀则,0,82.0,13.168274158826136,2022-12-04,2022,48
日喀则,0,82.0,14.918780041600018,2022-12-11,2022,49
日喀则,0,82.0,16.130686140179325,2022-12-18,2022,50
日喀则,0,82.0,15.669366580585397,2022-12-25,2022,51
昌都,0,77.0,25.99960537517494,2018-01-07,2018,1
昌都,0,77.0,28.673894393334784,2018-01-14,2018,2
昌都,0,77.0,23.061144215831668,2018-01-21,2018,3
昌都,0,77.0,21.01070451143313,2018-01-28,2018,4
昌都,0,77.0,23.33454822498497,2018-02-04,2018,5
昌都,0,77.0,16.586583252221924,2018-02-11,2018,6
昌都,0,77.0,18.287272017261127,2018-02-18,2018,7
昌都,0,77.0,15.636518506514175,2018-02-25,2018,8
昌都,0,77.0,15.347296201560468,2018-03-04,2018,9
昌都,0,77.0,16.090743160290632,2018-03-11,2018,10
昌都,0,77.0,20.79137562208516,2018-03-18,2018,11
昌都,0,77.0,28.894844817206973,2018-03-25,2018,12
昌都,0,77.0,30.02324554949715,2018-04-01,2018,13
昌都,0,77.0,32.22853006520726,2018-04-08,2018,14
昌都,0,77.0,25.79604493736085,2018-04-15,2018,15
昌都,0,77.0,22.26896012787592,2018-04-22,2018,16
昌都,0,77.0,22.320960490481955,2018-04-29,2018,17
昌都,0,77.0,20.457807711013896,2018-05-06,2018,18
昌都,0,77.0,19.49537056229332,2018-05-13,2018,19
昌都,0,77.0,17.989146959397285,2018-05-20,2018,20
昌都,0,77.0,15.423926101906494,2018-05-27,2018,21
昌都,0,77.0,13.818827733090949,2018-06-03,2018,22
昌都,0,77.0,14.3639130647054,2018-06-10,2018,23
昌都,0,77.0,14.083990641457692,2018-06-17,2018,24
昌都,0,77.0,14.38101814145927,2018-06-24,2018,25
昌都,0,77.0,13.362235256352076,2018-07-01,2018,26
昌都,0,77.0,13.915500331776483,2018-07-08,2018,27
昌都,0,77.0,12.211302310754018,2018-07-15,2018,28
昌都,0,77.0,11.582269446604393,2018-07-22,2018,29
昌都,0,77.0,12.500437251069812,2018-07-29,2018,30
昌都,0,77.0,14.093027190557873,2018-08-05,2018,31
昌都,0,77.0,15.121574764113593,2018-08-12,2018,32
昌都,0,77.0,15.53500281007701,2018-08-19,2018,33
昌都,0,77.0,15.041898326218128,2018-08-26,2018,34
昌都,0,77.0,13.276569327147383,2018-09-02,2018,35
昌都,0,77.0,10.950055443385605,2018-09-09,2018,36
昌都,0,77.0,10.47643550414145,2018-09-16,2018,37
昌都,0,77.0,11.275792847795309,2018-09-23,2018,38
昌都,0,77.0,9.70756081618623,2018-09-30,2018,39
昌都,0,77.0,10.122860148598042,2018-10-07,2018,40
昌都,0,77.0,11.641190686196992,2018-10-14,2018,41
昌都,0,77.0,13.57701631729588,2018-10-21,2018,42
昌都,0,77.0,14.559900364848971,2018-10-28,2018,43
昌都,0,77.0,16.508945872679625,2018-11-04,2018,44
昌都,0,77.0,18.65747257449278,2018-11-11,2018,45
昌都,0,77.0,19.209050102798425,2018-11-18,2018,46
昌都,0,77.0,17.9340161701455,2018-11-25,2018,47
昌都,0,77.0,18.69892603764991,2018-12-02,2018,48
昌都,0,77.0,20.568519966403315,2018-12-09,2018,49
昌都,0,77.0,20.82926905236308,2018-12-16,2018,50
昌都,0,77.0,19.213819234055844,2018-12-23,2018,51
昌都,0,77.0,20.061305691420888,2018-12-30,2018,52
昌都,0,78.0,19.959790402352027,2019-01-06,2019,1
昌都,0,78.0,18.09759187922205,2019-01-13,2019,2
昌都,0,78.0,16.171692297474447,2019-01-20,2019,3
昌都,0,78.0,16.63881010212133,2019-01-27,2019,4
昌都,0,78.0,15.225271891931692,2019-02-03,2019,5
昌都,0,78.0,15.127686946872576,2019-02-10,2019,6
昌都,0,78.0,11.84996294433436,2019-02-17,2019,7
昌都,0,78.0,11.09059167692532,2019-02-24,2019,8
昌都,0,78.0,11.02431858079832,2019-03-03,2019,9
昌都,0,78.0,10.18616168286453,2019-03-10,2019,10
昌都,0,78.0,11.14390421914149,2019-03-17,2019,11
昌都,0,78.0,11.275113118369328,2019-03-24,2019,12
昌都,0,78.0,11.307141479999204,2019-03-31,2019,13
昌都,0,78.0,11.325943874662263,2019-04-07,2019,14
昌都,0,78.0,10.699049307877504,2019-04-14,2019,15
昌都,0,78.0,9.799614153435826,2019-04-21,2019,16
昌都,0,78.0,9.311356933256786,2019-04-28,2019,17
昌都,0,78.0,9.462021369595124,2019-05-05,2019,18
昌都,0,78.0,9.46272574775234,2019-05-12,2019,19
昌都,0,78.0,9.127189825984836,2019-05-19,2019,20
昌都,0,78.0,8.432363149756906,2019-05-26,2019,21
昌都,0,78.0,8.3142022161311,2019-06-02,2019,22
昌都,0,78.0,7.753373511341095,2019-06-09,2019,23
昌都,0,78.0,7.306507924775899,2019-06-16,2019,24
昌都,0,78.0,7.302636040133719,2019-06-23,2019,25
昌都,0,78.0,7.636918994496582,2019-06-30,2019,26
昌都,0,78.0,7.661986239070412,2019-07-07,2019,27
昌都,0,78.0,7.808220342772781,2019-07-14,2019,28
昌都,0,78.0,7.964666133668013,2019-07-21,2019,29
昌都,0,78.0,8.026722803825214,2019-07-28,2019,30
昌都,0,78.0,8.201241275021435,2019-08-04,2019,31
昌都,0,78.0,8.327426126296224,2019-08-11,2019,32
昌都,0,78.0,8.759187938007232,2019-08-18,2019,33
昌都,0,78.0,8.934421599752763,2019-08-25,2019,34
昌都,0,78.0,8.153733612404267,2019-09-01,2019,35
昌都,0,78.0,7.6654351236245315,2019-09-08,2019,36
昌都,0,78.0,7.95224231775926,2019-09-15,2019,37
昌都,0,78.0,8.117536882401586,2019-09-22,2019,38
昌都,0,78.0,9.737833080193058,2019-09-29,2019,39
昌都,0,78.0,11.111238680415234,2019-10-06,2019,40
昌都,0,78.0,11.362105482771591,2019-10-13,2019,41
昌都,0,78.0,11.851235605242724,2019-10-20,2019,42
昌都,0,78.0,12.82396956009779,2019-10-27,2019,43
昌都,0,78.0,15.061683166973603,2019-11-03,2019,44
昌都,0,78.0,18.700583689356424,2019-11-10,2019,45
昌都,0,78.0,21.675444386204084,2019-11-17,2019,46
昌都,0,78.0,19.99889176096803,2019-11-24,2019,47
昌都,0,78.0,18.250667432710795,2019-12-01,2019,48
昌都,0,78.0,19.848393849651256,2019-12-08,2019,49
昌都,0,78.0,21.60170049231874,2019-12-15,2019,50
昌都,0,78.0,21.072428714978795,2019-12-22,2019,51
昌都,0,78.0,19.964140828412024,2019-12-29,2019,52
昌都,0,78.5,20.72539025694136,2020-01-05,2020,1
昌都,0,78.5,16.930921183091545,2020-01-12,2020,2
昌都,0,78.5,16.898339909495753,2020-01-19,2020,3
昌都,0,78.5,15.985341238657634,2020-01-26,2020,4
昌都,0,78.5,16.511064660092195,2020-02-02,2020,5
昌都,0,78.5,15.628754084374222,2020-02-09,2020,6
昌都,0,78.5,15.791531884251604,2020-02-16,2020,7
昌都,0,78.5,15.14158461802914,2020-02-23,2020,8
昌都,0,78.5,14.775781408986926,2020-03-01,2020,9
昌都,0,78.5,13.599979003137069,2020-03-08,2020,10
昌都,0,78.5,14.13545759536255,2020-03-15,2020,11
昌都,0,78.5,14.085577458479316,2020-03-22,2020,12
昌都,0,78.5,13.792078629996094,2020-03-29,2020,13
昌都,0,78.5,14.083194560033936,2020-04-05,2020,14
昌都,0,78.5,13.72543721480542,2020-04-12,2020,15
昌都,0,78.5,13.61103380559172,2020-04-19,2020,16
昌都,0,78.5,9.83143017059349,2020-04-26,2020,17
昌都,0,78.5,9.913761891055676,2020-05-03,2020,18
昌都,0,78.5,9.826913970510166,2020-05-10,2020,19
昌都,0,78.5,9.66960799407959,2020-05-17,2020,20
昌都,0,78.5,9.757387047593022,2020-05-24,2020,21
昌都,0,78.5,10.081722737013928,2020-05-31,2020,22
昌都,0,78.5,10.757537014879333,2020-06-07,2020,23
昌都,0,78.5,11.572898038894898,2020-06-14,2020,24
昌都,0,78.5,7.343471455349642,2020-06-21,2020,25
昌都,0,78.5,7.158620444534171,2020-06-28,2020,26
昌都,0,78.5,6.76960328536338,2020-07-05,2020,27
昌都,0,78.5,6.577022198043317,2020-07-12,2020,28
昌都,0,78.5,6.736550577627529,2020-07-19,2020,29
昌都,0,78.5,6.747349413352708,2020-07-26,2020,30
昌都,0,78.5,6.58892661294876,2020-08-02,2020,31
昌都,0,78.5,6.869114955833981,2020-08-09,2020,32
昌都,0,78.5,6.991339891725573,2020-08-16,2020,33
昌都,0,78.5,7.797933871314174,2020-08-23,2020,34
昌都,0,78.5,7.131624200915391,2020-08-30,2020,35
昌都,0,78.5,6.947637299139798,2020-09-06,2020,36
昌都,0,78.5,7.422957159571923,2020-09-13,2020,37
昌都,0,78.5,8.484134361095789,2020-09-20,2020,38
昌都,0,78.5,8.880378690537157,2020-09-27,2020,39
昌都,0,78.5,8.683903911830628,2020-10-04,2020,40
昌都,0,78.5,7.432181637372127,2020-10-11,2020,41
昌都,0,78.5,7.637036357554176,2020-10-18,2020,42
昌都,0,78.5,8.726520517813672,2020-10-25,2020,43
昌都,0,78.5,10.41509115808624,2020-11-01,2020,44
昌都,0,78.5,9.532920826230132,2020-11-08,2020,45
昌都,0,78.5,14.43550318014709,2020-11-15,2020,46
昌都,0,78.5,13.923134368899923,2020-11-22,2020,47
昌都,0,78.5,14.273286800972862,2020-11-29,2020,48
昌都,0,78.5,16.03308997786112,2020-12-06,2020,49
昌都,0,78.5,16.43869228294876,2020-12-13,2020,50
昌都,0,78.5,15.067173920001858,2020-12-20,2020,51
昌都,0,78.5,15.280848479058417,2020-12-27,2020,52
昌都,0,79.0,15.487327889044304,2021-01-03,2020,53
昌都,0,79.0,12.744559548738122,2021-01-10,2021,1
昌都,0,79.0,12.11970618732006,2021-01-17,2021,2
昌都,0,79.0,11.328003859970185,2021-01-24,2021,3
昌都,0,79.0,11.884175408491132,2021-01-31,2021,4
昌都,0,79.0,11.325380740775996,2021-02-07,2021,5
昌都,0,79.0,12.082795037980857,2021-02-14,2021,6
昌都,0,79.0,10.603831898011892,2021-02-21,2021,7
昌都,0,79.0,10.624785404774704,2021-02-28,2021,8
昌都,0,79.0,9.819808004916792,2021-03-07,2021,9
昌都,0,79.0,9.672287536293268,2021-03-14,2021,10
昌都,0,79.0,10.17373826838539,2021-03-21,2021,11
昌都,0,79.0,10.713651449507193,2021-03-28,2021,12
昌都,0,79.0,10.76049922358422,2021-04-04,2021,13
昌都,0,79.0,9.654363307804404,2021-04-11,2021,14
昌都,0,79.0,8.936723483864855,2021-04-18,2021,15
昌都,0,79.0,7.657936802229711,2021-04-25,2021,16
昌都,0,79.0,7.373331124354265,2021-05-02,2021,17
昌都,0,79.0,6.950565968522055,2021-05-09,2021,18
昌都,0,79.0,6.600476296845006,2021-05-16,2021,19
昌都,0,79.0,5.702109688985638,2021-05-23,2021,20
昌都,0,79.0,5.579517642868077,2021-05-30,2021,21
昌都,0,79.0,5.4433540752205305,2021-06-06,2021,22
昌都,0,79.0,5.494803167491074,2021-06-13,2021,23
昌都,0,79.0,5.410917358095944,2021-06-20,2021,24
昌都,0,79.0,5.378696687814736,2021-06-27,2021,25
昌都,0,79.0,5.428755523196134,2021-07-04,2021,26
昌都,0,79.0,5.412745815071517,2021-07-11,2021,27
昌都,0,79.0,5.634982926809644,2021-07-18,2021,28
昌都,0,79.0,5.946897664626679,2021-07-25,2021,29
昌都,0,79.0,5.959959560162255,2021-08-01,2021,30
昌都,0,79.0,5.752190916422082,2021-08-08,2021,31
昌都,0,79.0,5.783923844313115,2021-08-15,2021,32
昌都,0,79.0,5.841330913134403,2021-08-22,2021,33
昌都,0,79.0,5.83326977886924,2021-08-29,2021,34
昌都,0,79.0,5.654888567681166,2021-09-05,2021,35
昌都,0,79.0,5.774976064796881,2021-09-12,2021,36
昌都,0,79.0,6.113371551262508,2021-09-19,2021,37
昌都,0,79.0,6.377067668387129,2021-09-26,2021,38
昌都,0,79.0,6.525420855743005,2021-10-03,2021,39
昌都,0,79.0,6.840047333712503,2021-10-10,2021,40
昌都,0,79.0,7.24470269756037,2021-10-17,2021,41
昌都,0,79.0,7.707729109205771,2021-10-24,2021,42
昌都,0,79.0,8.040721820441188,2021-10-31,2021,43
昌都,0,79.0,9.528580384807784,2021-11-07,2021,44
昌都,0,79.0,13.50046078059432,2021-11-14,2021,45
昌都,0,79.0,15.357666824097764,2021-11-21,2021,46
昌都,0,79.0,14.238666983589528,2021-11-28,2021,47
昌都,0,79.0,17.548874026348255,2021-12-05,2021,48
昌都,0,79.0,15.502567394963984,2021-12-12,2021,49
昌都,0,79.0,14.778971760266645,2021-12-19,2021,50
昌都,0,79.0,14.479800330014925,2021-12-26,2021,51
昌都,0,79.0,15.190790613239926,2022-01-02,2021,52
昌都,0,79.0,13.18189444695093,2022-01-09,2022,1
昌都,0,79.0,11.267364823214196,2022-01-16,2022,2
昌都,0,79.0,10.588142808207351,2022-01-23,2022,3
昌都,0,79.0,11.387163616636796,2022-01-30,2022,4
昌都,0,79.0,11.034825915244497,2022-02-06,2022,5
昌都,0,79.0,10.858784065511482,2022-02-13,2022,6
昌都,0,79.0,10.68402471378634,2022-02-20,2022,7
昌都,0,79.0,10.81262373930153,2022-02-27,2022,8
昌都,0,79.0,11.811212211452558,2022-03-06,2022,9
昌都,0,79.0,10.70469926312282,2022-03-13,2022,10
昌都,0,79.0,10.805946034047418,2022-03-20,2022,11
昌都,0,79.0,10.638426210318292,2022-03-27,2022,12
昌都,0,79.0,11.059845815332162,2022-04-03,2022,13
昌都,0,79.0,8.396139041465199,2022-04-10,2022,14
昌都,0,79.0,9.817011329435166,2022-04-17,2022,15
昌都,0,79.0,8.613539656088024,2022-04-24,2022,16
昌都,0,79.0,7.41945380265413,2022-05-01,2022,17
昌都,0,79.0,7.014584831521006,2022-05-08,2022,18
昌都,0,79.0,8.521666169454175,2022-05-15,2022,19
昌都,0,79.0,7.194957037513789,2022-05-22,2022,20
昌都,0,79.0,5.79727839308456,2022-05-29,2022,21
昌都,0,79.0,5.467433410197312,2022-06-05,2022,22
昌都,0,79.0,5.425116064954525,2022-06-12,2022,23
昌都,0,79.0,5.418302822368649,2022-06-19,2022,24
昌都,0,79.0,5.613583311866144,2022-06-26,2022,25
昌都,0,79.0,6.060303592080162,2022-07-03,2022,26
昌都,0,79.0,7.619821103271984,2022-07-10,2022,27
昌都,0,79.0,5.97053467809015,2022-07-17,2022,28
昌都,0,79.0,5.418634940206646,2022-07-24,2022,29
昌都,0,79.0,5.527258133925588,2022-07-31,2022,30
昌都,0,79.0,5.301457540847644,2022-08-07,2022,31
昌都,0,79.0,5.255240939732815,2022-08-14,2022,32
昌都,0,79.0,5.334116401014454,2022-08-21,2022,33
昌都,0,79.0,5.311112446945933,2022-08-28,2022,34
昌都,0,79.0,4.996126238513925,2022-09-04,2022,35
昌都,0,79.0,5.164028782063732,2022-09-11,2022,36
昌都,0,79.0,5.905859071281784,2022-09-18,2022,37
昌都,0,79.0,6.395251662631235,2022-09-25,2022,38
昌都,0,79.0,6.459963637556502,2022-10-02,2022,39
昌都,0,79.0,6.793103933371873,2022-10-09,2022,40
昌都,0,79.0,7.04161610970522,2022-10-16,2022,41
昌都,0,79.0,7.388282916979864,2022-10-23,2022,42
昌都,0,79.0,7.805803082639191,2022-10-30,2022,43
昌都,0,79.0,9.587726710581844,2022-11-06,2022,44
昌都,0,79.0,11.03452172977956,2022-11-13,2022,45
昌都,0,79.0,12.641970880215569,2022-11-20,2022,46
昌都,0,79.0,13.090573133947764,2022-11-27,2022,47
昌都,0,79.0,12.456083845680226,2022-12-04,2022,48
昌都,0,79.0,17.223630198878585,2022-12-11,2022,49
昌都,0,79.0,18.521083270328685,2022-12-18,2022,50
昌都,0,79.0,19.29104077898556,2022-12-25,2022,51
晋中,0,334.0,82.00950012994397,2018-01-07,2018,1
晋中,0,334.0,92.35533730359872,2018-01-14,2018,2
晋中,0,334.0,81.09006551875387,2018-01-21,2018,3
晋中,0,334.0,80.81480690738559,2018-01-28,2018,4
晋中,0,334.0,79.94210759915624,2018-02-04,2018,5
晋中,0,334.0,85.04321786739145,2018-02-11,2018,6
晋中,0,334.0,88.57960396647739,2018-02-18,2018,7
晋中,0,334.0,85.43421421371151,2018-02-25,2018,8
晋中,0,334.0,68.73128251404684,2018-03-04,2018,9
晋中,0,334.0,74.67178953209059,2018-03-11,2018,10
