file,city_folder,treated_city,treated_fips,t0,gan_ratio,n_real_donors,top_k_donors,n_gen,pre_rmspe,post_att_mean,out_dir
阳泉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阳泉,阳泉,77,202044,1,20,20,20,2.2057184952950655,-42.63522165116808,/root/data/treatedpass-heating-open/阳泉
阳泉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阳泉,阳泉,77,202044,2,20,20,40,2.151579284943716,-48.27420464342472,/root/data/treatedpass-heating-open/阳泉
阳泉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阳泉,阳泉,77,202044,3,20,20,60,2.304263525175292,-44.64146708703471,/root/data/treatedpass-heating-open/阳泉
阳泉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阳泉,阳泉,77,202044,4,20,20,80,2.0918758965917728,-34.35375401087364,/root/data/treatedpass-heating-open/阳泉
阳泉_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,阳泉,阳泉,77,202044,5,20,20,100,2.3523982968272734,-29.043518489438956,/root/data/treatedpass-heating-open/阳泉
青岛_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,青岛,青岛,78,202044,1,20,20,20,1.6927506894363293,-10.200441418597864,/root/data/treatedpass-heating-open/青岛
青岛_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,青岛,青岛,78,202044,2,20,20,40,1.6803775794181597,-0.321465128392981,/root/data/treatedpass-heating-open/青岛
青岛_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,青岛,青岛,78,202044,3,20,20,60,2.4891732736349512,-1.4320867663956298,/root/data/treatedpass-heating-open/青岛
青岛_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,青岛,青岛,78,202044,4,20,20,80,1.8588170984562613,-2.577326014080615,/root/data/treatedpass-heating-open/青岛
青岛_panel_vs_controls_weekly_2018_2022_with_year_week_fips_with_cov.csv,青岛,青岛,78,202044,5,20,20,100,1.7916326574046721,1.0803889478237254,/root/data/treatedpass-heating-open/青岛
